,station_id,year,avg_ridership
931,40520,2011,21877.0
932,40520,2012,22493.0
933,40520,2013,22216.0
934,40520,2014,22738.0
935,40520,2015,23566.0
936,40520,2016,24220.0
937,40520,2017,23054.0
938,40520,2018,21570.0
939,40520,2019,21062.0
940,40530,2001,107326.0
941,40530,2002,109326.0
942,40530,2003,110698.0
943,40530,2004,108038.0
944,40530,2005,114448.0
945,40530,2006,115756.0
946,40530,2007,50414.0
947,40530,2008,90864.0
948,40530,2009,131599.0
949,40530,2010,125689.0
950,40530,2011,136858.0
951,40530,2012,143757.0
952,40530,2013,150827.0
953,40530,2014,149092.0
954,40530,2015,143766.0
955,40530,2016,146405.0
956,40530,2017,140110.0
957,40530,2018,141492.0
958,40530,2019,137584.0
959,40540,2001,135762.0
960,40540,2002,136715.0
961,40540,2003,135492.0
962,40540,2004,128198.0
963,40540,2005,132039.0
964,40540,2006,139236.0
965,40540,2007,136665.0
966,40540,2008,139473.0
967,40540,2009,148304.0
968,40540,2010,160020.0
969,40540,2011,167568.0
970,40540,2012,175218.0
971,40540,2013,168071.0
972,40540,2014,164554.0
973,40540,2015,161661.0
974,40540,2016,155987.0
975,40540,2017,137541.0
976,40540,2018,171813.0
977,40540,2019,170282.0
978,40550,2001,92718.0
979,40550,2002,90584.0
980,40550,2003,90246.0
981,40550,2004,93694.0
982,40550,2005,100870.0
983,40550,2006,104542.0
984,40550,2007,99279.0
985,40550,2008,101671.0
986,40550,2009,100072.0
987,40550,2010,103258.0
988,40550,2011,106429.0
989,40550,2012,113926.0
990,40550,2013,116409.0
991,40550,2014,115696.0
992,40550,2015,119881.0
993,40550,2016,113326.0
994,40550,2017,111436.0
995,40550,2018,110441.0
996,40550,2019,106984.0
997,40560,2001,278902.0
998,40560,2002,295340.0
999,40560,2003,249522.0
1000,40560,2004,242715.0
1001,40560,2005,244856.0
1002,40560,2006,259693.0
1003,40560,2007,257566.0
1004,40560,2008,265607.0
1005,40560,2009,292943.0
1006,40560,2010,295309.0
1007,40560,2011,290555.0
1008,40560,2012,288094.0
1009,40560,2013,270532.0
1010,40560,2014,280110.0
1011,40560,2015,282498.0
1012,40560,2016,274704.0
1013,40560,2017,249566.0
1014,40560,2018,227219.0
1015,40560,2019,216799.0
1016,40570,2001,73660.0
1017,40570,2002,73906.0
1018,40570,2003,75027.0
1019,40570,2004,75940.0
1020,40570,2005,81499.0
1021,40570,2006,87912.0
1022,40570,2007,83826.0
1023,40570,2008,93861.0
1024,40570,2009,93814.0
1025,40570,2010,103413.0
1026,40570,2011,115661.0
1027,40570,2012,126125.0
1028,40570,2013,131278.0
1029,40570,2014,109130.0
1030,40570,2015,133733.0
1031,40570,2016,137802.0
1032,40570,2017,143970.0
1033,40570,2018,143967.0
1034,40570,2019,141872.0
1035,40580,2001,34688.0
1036,40580,2002,28585.0
1037,40580,2003,27001.0
1038,40580,2004,30721.0
1039,40580,2005,42771.0
1040,40580,2006,47076.0
1041,40580,2007,47340.0
1042,40580,2008,51746.0
1043,40580,2009,48798.0
1044,40580,2010,47952.0
1045,40580,2011,50347.0
1046,40580,2012,54230.0
1047,40580,2013,55337.0
1048,40580,2014,57825.0
1049,40580,2015,60547.0
1050,40580,2016,56456.0
1051,40580,2017,56439.0
1052,40580,2018,54544.0
1053,40580,2019,53964.0
1054,40590,2001,107514.0
1055,40590,2002,108278.0
1056,40590,2003,107558.0
1057,40590,2004,111590.0
1058,40590,2005,120325.0
1059,40590,2006,126444.0
1060,40590,2007,113382.0
1061,40590,2008,130354.0
1062,40590,2009,123120.0
1063,40590,2010,141737.0
1064,40590,2011,156903.0
1065,40590,2012,174014.0
1066,40590,2013,181391.0
1067,40590,2014,154740.0
1068,40590,2015,186089.0
1069,40590,2016,185532.0
1070,40590,2017,179640.0
1071,40590,2018,172656.0
1072,40590,2019,168596.0
1073,40600,2001,6586.0
1074,40600,2002,5423.0
1075,40600,2003,4742.0
1076,40600,2004,5882.0
1077,40600,2005,7535.0
1078,40600,2006,8933.0
1079,40600,2007,9536.0
1080,40600,2008,10911.0
1081,40600,2009,10658.0
1082,40600,2010,10767.0
1083,40600,2011,11229.0
1084,40600,2012,11766.0
1085,40600,2013,12951.0
1086,40600,2014,14480.0
1087,40600,2015,14527.0
1088,40600,2016,13611.0
1089,40600,2017,13125.0
1090,40600,2018,12518.0
1091,40600,2019,12003.0
1092,40610,2001,32389.0
1093,40610,2002,31662.0
1094,40610,2003,31190.0
1095,40610,2004,30253.0
1096,40610,2005,31514.0
1097,40610,2006,33080.0
1098,40610,2007,33348.0
1099,40610,2008,33875.0
1100,40610,2009,33366.0
1101,40610,2010,32864.0
1102,40610,2011,32861.0
1103,40610,2012,33435.0
1104,40610,2013,33079.0
1105,40610,2014,32608.0
1106,40610,2015,32783.0
1107,40610,2016,32495.0
1108,40610,2017,34264.0
1109,40610,2018,33586.0
1110,40610,2019,32233.0
1111,40630,2001,188378.0
1112,40630,2002,189462.0
1113,40630,2003,186366.0
1114,40630,2004,185587.0
1115,40630,2005,192464.0
1116,40630,2006,197650.0
1117,40630,2007,166512.0
1118,40630,2008,164749.0
1119,40630,2009,198353.0
1120,40630,2010,205826.0
1121,40630,2011,211955.0
1122,40630,2012,221387.0
1123,40630,2013,212880.0
1124,40630,2014,215318.0
1125,40630,2015,213913.0
1126,40630,2016,228966.0
1127,40630,2017,219191.0
1128,40630,2018,215451.0
1129,40630,2019,204415.0
1130,40640,2001,98468.0
1131,40640,2002,100689.0
1132,40640,2003,99230.0
1133,40640,2004,108304.0
1134,40640,2005,118882.0
1135,40640,2006,132585.0
1136,40640,2007,141486.0
1137,40640,2008,144274.0
1138,40640,2009,143146.0
1139,40640,2010,151218.0
1140,40640,2011,155812.0
1141,40640,2012,169745.0
1142,40640,2013,175907.0
1143,40640,2014,177338.0
1144,40640,2015,32870.0
1145,40640,2016,21.0
1146,40640,2017,11.0
1147,40640,2018,0.0
1148,40650,2001,101621.0
1149,40650,2002,105913.0
1150,40650,2003,105138.0
1151,40650,2004,110695.0
1152,40650,2005,118982.0
1153,40650,2006,121897.0
1154,40650,2007,109645.0
1155,40650,2008,103870.0
1156,40650,2009,121931.0
1157,40650,2010,128035.0
1158,40650,2011,150948.0
1159,40650,2012,155257.0
1160,40650,2013,159977.0
1161,40650,2014,170873.0
1162,40650,2015,178863.0
1163,40650,2016,177356.0
1164,40650,2017,162534.0
1165,40650,2018,155959.0
1166,40650,2019,148385.0
1167,40660,2001,79376.0
1168,40660,2002,81329.0
1169,40660,2003,82846.0
1170,40660,2004,80760.0
1171,40660,2005,86001.0
1172,40660,2006,90528.0
1173,40660,2007,87108.0
1174,40660,2008,94885.0
1175,40660,2009,97035.0
1176,40660,2010,97564.0
1177,40660,2011,106633.0
1178,40660,2012,112109.0
1179,40660,2013,110734.0
1180,40660,2014,110832.0
1181,40660,2015,103562.0
1182,40660,2016,111885.0
1183,40660,2017,109431.0
1184,40660,2018,107176.0
1185,40660,2019,103638.0
1186,40670,2001,73062.0
1187,40670,2002,80797.0
1188,40670,2003,83056.0
1189,40670,2004,88304.0
1190,40670,2005,95456.0
1191,40670,2006,99515.0
1192,40670,2007,96079.0
1193,40670,2008,107139.0
1194,40670,2009,103026.0
1195,40670,2010,109959.0
1196,40670,2011,118516.0
1197,40670,2012,127404.0
1198,40670,2013,130221.0
1199,40670,2014,161035.0
1200,40670,2015,140765.0
1201,40670,2016,135586.0
1202,40670,2017,133802.0
1203,40670,2018,136498.0
1204,40670,2019,137452.0
1205,40680,2001,180095.0
1206,40680,2002,172236.0
1207,40680,2003,166645.0
1208,40680,2004,164449.0
1209,40680,2005,170537.0
1210,40680,2006,183322.0
1211,40680,2007,210867.0
1212,40680,2008,214861.0
1213,40680,2009,194902.0
1214,40680,2010,185986.0
1215,40680,2011,186439.0
1216,40680,2012,188927.0
1217,40680,2013,181523.0
1218,40680,2014,177620.0
1219,40680,2015,232354.0
1220,40680,2016,234032.0
1221,40680,2017,214440.0
1222,40680,2018,185413.0
1223,40680,2019,173957.0
1224,40690,2001,18470.0
1225,40690,2002,19310.0
1226,40690,2003,19662.0
1227,40690,2004,19271.0
1228,40690,2005,19508.0
1229,40690,2006,20287.0
1230,40690,2007,19628.0
1231,40690,2008,21623.0
1232,40690,2009,22100.0
1233,40690,2010,21938.0
1234,40690,2011,22796.0
1235,40690,2012,22767.0
1236,40690,2013,23698.0
1237,40690,2014,25317.0
1238,40690,2015,24951.0
1239,40690,2016,23769.0
1240,40690,2017,23301.0
1241,40690,2018,22592.0
1242,40690,2019,21578.0
1243,40700,2001,32981.0
1244,40700,2002,31625.0
1245,40700,2003,30968.0
1246,40700,2004,31168.0
1247,40700,2005,33690.0
1248,40700,2006,37194.0
1249,40700,2007,36062.0
1250,40700,2008,36794.0
1251,40700,2009,35286.0
1252,40700,2010,37198.0
1253,40700,2011,36924.0
1254,40700,2012,37744.0
1255,40700,2013,37573.0
1256,40700,2014,38794.0
1257,40700,2015,38004.0
1258,40700,2016,36342.0
1259,40700,2017,31056.0
1260,40700,2018,30331.0
1261,40700,2019,28093.0
1262,40710,2001,95937.0
1263,40710,2002,95023.0
1264,40710,2003,94062.0
1265,40710,2004,95456.0
1266,40710,2005,100416.0
1267,40710,2006,105863.0
1268,40710,2007,124558.0
1269,40710,2008,137401.0
1270,40710,2009,127948.0
1271,40710,2010,139229.0
1272,40710,2011,156054.0
1273,40710,2012,169343.0
1274,40710,2013,166838.0
1275,40710,2014,173564.0
1276,40710,2015,166086.0
1277,40710,2016,165120.0
1278,40710,2017,165062.0
1279,40710,2018,173204.0
1280,40710,2019,166115.0
1281,40720,2001,36507.0
1282,40720,2002,35276.0
1283,40720,2003,33426.0
1284,40720,2004,30746.0
1285,40720,2005,32302.0
1286,40720,2006,35401.0
1287,40720,2007,33841.0
1288,40720,2008,33307.0
1289,40720,2009,31912.0
1290,40720,2010,32292.0
1291,40720,2011,34947.0
1292,40720,2012,35287.0
1293,40720,2013,47858.0
1294,40720,2014,36577.0
1295,40720,2015,34612.0
1296,40720,2016,31041.0
1297,40720,2017,29737.0
1298,40720,2018,26628.0
1299,40720,2019,25239.0
1300,40730,2001,153988.0
1301,40730,2002,154679.0
1302,40730,2003,147318.0
1303,40730,2004,142056.0
1304,40730,2005,149702.0
1305,40730,2006,161449.0
1306,40730,2007,156462.0
1307,40730,2008,158102.0
1308,40730,2009,155366.0
1309,40730,2010,150285.0
1310,40730,2011,158665.0
1311,40730,2012,171678.0
1312,40730,2013,169221.0
1313,40730,2014,171980.0
1314,40730,2015,178477.0
1315,40730,2016,191832.0
1316,40730,2017,184890.0
1317,40730,2018,181580.0
1318,40730,2019,184544.0
1319,40740,2001,12473.0
1320,40740,2002,11544.0
1321,40740,2003,11610.0
1322,40740,2004,11428.0
1323,40740,2005,16964.0
1324,40740,2006,20576.0
1325,40740,2007,23812.0
1326,40740,2008,26828.0
1327,40740,2009,26034.0
1328,40740,2010,27339.0
1329,40740,2011,28408.0
1330,40740,2012,29660.0
1331,40740,2013,30701.0
1332,40740,2014,32736.0
1333,40740,2015,33558.0
1334,40740,2016,30849.0
1335,40740,2017,30080.0
1336,40740,2018,29467.0
1337,40740,2019,27621.0
1338,40750,2001,66338.0
1339,40750,2002,65920.0
1340,40750,2003,68567.0
1341,40750,2004,69789.0
1342,40750,2005,70962.0
1343,40750,2006,72284.0
1344,40750,2007,64125.0
1345,40750,2008,63678.0
1346,40750,2009,64150.0
1347,40750,2010,67851.0
1348,40750,2011,70671.0
1349,40750,2012,75254.0
1350,40750,2013,76285.0
1351,40750,2014,77743.0
1352,40750,2015,79274.0
1353,40750,2016,75547.0
1354,40750,2017,74048.0
1355,40750,2018,74030.0
1356,40750,2019,70406.0
1357,40760,2001,90311.0
1358,40760,2002,93621.0
1359,40760,2003,92381.0
1360,40760,2004,88011.0
1361,40760,2005,91989.0
1362,40760,2006,96937.0
1363,40760,2007,91299.0
1364,40760,2008,92602.0
1365,40760,2009,97752.0
1366,40760,2010,104478.0
1367,40760,2011,107838.0
1368,40760,2012,96423.0
1369,40760,2013,111143.0
1370,40760,2014,118314.0
1371,40760,2015,117115.0
1372,40760,2016,114084.0
1373,40760,2017,108925.0
1374,40760,2018,106408.0
1375,40760,2019,100150.0
1376,40770,2001,73671.0
1377,40770,2002,72506.0
1378,40770,2003,71396.0
1379,40770,2004,71963.0
1380,40770,2005,77921.0
1381,40770,2006,83693.0
1382,40770,2007,80034.0
1383,40770,2008,87783.0
1384,40770,2009,89588.0
1385,40770,2010,92104.0
1386,40770,2011,93437.0
1387,40770,2012,81664.0
1388,40770,2013,90228.0
1389,40770,2014,95585.0
1390,40770,2015,94980.0
1391,40770,2016,95679.0
1392,40770,2017,95822.0
1393,40770,2018,86727.0
1394,40770,2019,81283.0
1395,40780,2001,9738.0
1396,40780,2002,6993.0
1397,40780,2003,3675.0
1398,40780,2004,8401.0
1399,40780,2005,14415.0
1400,40780,2006,19052.0
1401,40780,2007,22642.0
1402,40780,2008,25640.0
1403,40780,2009,26962.0
1404,40780,2010,28028.0
1405,40780,2011,29537.0
1406,40780,2012,33147.0
1407,40780,2013,34022.0
1408,40780,2014,34812.0
1409,40780,2015,35472.0
1410,40780,2016,32007.0
1411,40780,2017,30118.0
1412,40780,2018,30166.0
1413,40780,2019,28596.0
1414,40790,2001,133627.0
1415,40790,2002,130432.0
1416,40790,2003,131166.0
1417,40790,2004,126479.0
1418,40790,2005,128335.0
1419,40790,2006,136885.0
1420,40790,2007,130591.0
1421,40790,2008,142226.0
1422,40790,2009,131691.0
1423,40790,2010,137289.0
1424,40790,2011,151605.0
1425,40790,2012,164369.0
1426,40790,2013,174874.0
1427,40790,2014,176178.0
1428,40790,2015,186733.0
1429,40790,2016,193687.0
1430,40790,2017,196697.0
1431,40790,2018,194107.0
1432,40790,2019,189016.0
1433,40800,2001,58610.0
1434,40800,2002,62793.0
1435,40800,2003,63310.0
1436,40800,2004,68315.0
1437,40800,2005,74443.0
1438,40800,2006,77496.0
1439,40800,2007,74636.0
1440,40800,2008,88793.0
1441,40800,2009,88742.0
1442,40800,2010,94393.0
1443,40800,2011,100719.0
1444,40800,2012,108441.0
1445,40800,2013,105323.0
1446,40800,2014,103984.0
1447,40800,2015,95972.0
1448,40800,2016,104518.0
1449,40800,2017,101187.0
1450,40800,2018,98656.0
1451,40800,2019,96688.0
1452,40810,2001,51570.0
1453,40810,2002,55218.0
1454,40810,2003,57141.0
1455,40810,2004,58082.0
1456,40810,2005,55287.0
1457,40810,2006,58406.0
1458,40810,2007,58136.0
1459,40810,2008,63965.0
1460,40810,2009,67470.0
1461,40810,2010,75367.0
1462,40810,2011,82488.0
1463,40810,2012,88716.0
1464,40810,2013,88877.0
1465,40810,2014,88161.0
1466,40810,2015,85550.0
1467,40810,2016,78356.0
1468,40810,2017,60091.0
1469,40810,2018,56905.0
1470,40810,2019,65767.0
1471,40820,2001,130576.0
1472,40820,2002,123551.0
1473,40820,2003,124190.0
1474,40820,2004,126652.0
1475,40820,2005,132485.0
1476,40820,2006,137220.0
1477,40820,2007,124709.0
1478,40820,2008,134396.0
1479,40820,2009,109404.0
1480,40820,2010,114699.0
1481,40820,2011,126609.0
1482,40820,2012,144126.0
1483,40820,2013,157810.0
1484,40820,2014,174248.0
1485,40820,2015,175554.0
1486,40820,2016,171892.0
1487,40820,2017,169285.0
1488,40820,2018,171097.0
1489,40820,2019,164023.0
1490,40830,2001,21349.0
1491,40830,2002,20949.0
1492,40830,2003,20981.0
1493,40830,2004,19711.0
1494,40830,2005,26732.0
1495,40830,2006,30077.0
1496,40830,2007,33924.0
1497,40830,2008,38874.0
1498,40830,2009,40281.0
1499,40830,2010,42115.0
1500,40830,2011,46203.0
1501,40830,2012,48306.0
1502,40830,2013,49888.0
1503,40830,2014,53075.0
1504,40830,2015,54716.0
1505,40830,2016,51143.0
1506,40830,2017,49022.0
1507,40830,2018,47352.0
1508,40830,2019,45841.0
1509,40840,2001,21304.0
1510,40840,2002,20765.0
1511,40840,2003,19952.0
1512,40840,2004,18752.0
1513,40840,2005,18591.0
1514,40840,2006,19004.0
1515,40840,2007,18507.0
1516,40840,2008,19499.0
1517,40840,2009,19396.0
1518,40840,2010,19594.0
1519,40840,2011,20493.0
1520,40840,2012,21189.0
1521,40840,2013,20824.0
1522,40840,2014,21616.0
1523,40840,2015,21218.0
1524,40840,2016,20411.0
1525,40840,2017,19587.0
1526,40840,2018,19673.0
1527,40840,2019,19401.0
1528,40850,2001,56940.0
1529,40850,2002,59330.0
1530,40850,2003,58792.0
1531,40850,2004,53579.0
1532,40850,2005,57594.0
1533,40850,2006,71134.0
1534,40850,2007,92191.0
1535,40850,2008,112076.0
1536,40850,2009,104272.0
1537,40850,2010,104680.0
1538,40850,2011,108521.0
1539,40850,2012,111553.0
1540,40850,2013,104933.0
1541,40850,2014,103342.0
1542,40850,2015,101604.0
1543,40850,2016,99847.0
1544,40850,2017,96148.0
1545,40850,2018,91086.0
1546,40850,2019,89751.0
1547,40870,2001,27741.0
1548,40870,2002,27410.0
1549,40870,2003,27109.0
1550,40870,2004,26204.0
1551,40870,2005,25950.0
1552,40870,2006,23149.0
1553,40870,2007,21225.0
1554,40870,2008,29799.0
1555,40870,2009,32643.0
1556,40870,2010,34648.0
1557,40870,2011,35715.0
1558,40870,2012,37818.0
1559,40870,2013,39901.0
1560,40870,2014,39586.0
1561,40870,2015,39857.0
1562,40870,2016,41821.0
1563,40870,2017,42298.0
1564,40870,2018,41603.0
1565,40870,2019,40750.0
1566,40880,2001,77949.0
1567,40880,2002,78572.0
1568,40880,2003,73694.0
1569,40880,2004,69467.0
1570,40880,2005,70228.0
1571,40880,2006,74486.0
1572,40880,2007,72439.0
1573,40880,2008,75017.0
1574,40880,2009,73667.0
1575,40880,2010,74892.0
1576,40880,2011,78367.0
1577,40880,2012,72519.0
1578,40880,2013,79464.0
1579,40880,2014,82897.0
1580,40880,2015,84489.0
1581,40880,2016,85171.0
1582,40880,2017,82678.0
1583,40880,2018,81139.0
1584,40880,2019,77505.0
1585,40890,2001,240355.0
1586,40890,2002,234101.0
1587,40890,2003,235793.0
1588,40890,2004,253541.0
1589,40890,2005,270893.0
1590,40890,2006,280234.0
1591,40890,2007,271165.0
1592,40890,2008,247616.0
1593,40890,2009,249423.0
1594,40890,2010,260521.0
1595,40890,2011,277678.0
1596,40890,2012,294336.0
1597,40890,2013,290260.0
1598,40890,2014,293041.0
1599,40890,2015,337809.0
1600,40890,2016,333170.0
1601,40890,2017,327868.0
1602,40890,2018,331791.0
1603,40890,2019,317597.0
1604,40900,2001,165103.0
1605,40900,2002,154845.0
1606,40900,2003,153867.0
1607,40900,2004,153577.0
1608,40900,2005,160500.0
1609,40900,2006,164101.0
1610,40900,2007,158586.0
1611,40900,2008,160760.0
1612,40900,2009,159238.0
1613,40900,2010,166338.0
1614,40900,2011,169750.0
1615,40900,2012,179421.0
1616,40900,2013,172204.0
1617,40900,2014,170310.0
1618,40900,2015,184109.0
1619,40900,2016,158759.0
1620,40900,2017,153739.0
1621,40900,2018,145307.0
1622,40900,2019,137567.0
1623,40910,2001,97529.0
1624,40910,2002,94310.0
1625,40910,2003,87176.0
1626,40910,2004,81657.0
1627,40910,2005,82557.0
1628,40910,2006,83205.0
1629,40910,2007,90930.0
1630,40910,2008,101419.0
1631,40910,2009,98730.0
1632,40910,2010,98500.0
1633,40910,2011,95007.0
1634,40910,2012,95020.0
1635,40910,2013,52408.0
1636,40910,2014,93966.0
1637,40910,2015,86252.0
1638,40910,2016,87302.0
1639,40910,2017,81613.0
1640,40910,2018,81212.0
1641,40910,2019,78144.0
1642,40920,2001,34349.0
1643,40920,2002,34649.0
1644,40920,2003,34378.0
1645,40920,2004,34938.0
1646,40920,2005,33954.0
1647,40920,2006,35366.0
1648,40920,2007,35834.0
1649,40920,2008,38566.0
1650,40920,2009,39995.0
1651,40920,2010,47538.0
1652,40920,2011,50096.0
1653,40920,2012,53219.0
1654,40920,2013,52019.0
1655,40920,2014,53973.0
1656,40920,2015,52893.0
1657,40920,2016,51934.0
1658,40920,2017,47430.0
1659,40920,2018,45953.0
1660,40920,2019,47575.0
1661,40930,2001,196555.0
1662,40930,2002,199211.0
1663,40930,2003,207582.0
1664,40930,2004,211307.0
1665,40930,2005,222641.0
1666,40930,2006,233168.0
1667,40930,2007,233720.0
1668,40930,2008,230926.0
1669,40930,2009,224440.0
1670,40930,2010,217232.0
1671,40930,2011,221062.0
1672,40930,2012,236122.0
1673,40930,2013,231970.0
1674,40930,2014,233748.0
1675,40930,2015,237155.0
1676,40930,2016,234304.0
1677,40930,2017,228487.0
1678,40930,2018,218606.0
1679,40930,2019,206445.0
1680,40940,2001,19725.0
1681,40940,2002,19102.0
1682,40940,2003,17778.0
1683,40940,2004,15930.0
1684,40940,2005,17202.0
1685,40940,2006,16723.0
1686,40940,2007,18936.0
1687,40940,2008,21828.0
1688,40940,2009,21723.0
1689,40940,2010,22330.0
1690,40940,2011,23007.0
1691,40940,2012,23228.0
1692,40940,2013,39504.0
1693,40940,2014,22502.0
1694,40940,2015,20676.0
1695,40940,2016,17597.0
1696,40940,2017,16648.0
1697,40940,2018,14966.0
1698,40940,2019,13268.0
1699,40960,2001,121076.0
1700,40960,2002,123167.0
1701,40960,2003,122383.0
1702,40960,2004,119786.0
1703,40960,2005,121479.0
1704,40960,2006,124130.0
1705,40960,2007,125264.0
1706,40960,2008,127250.0
1707,40960,2009,115933.0
1708,40960,2010,116126.0
1709,40960,2011,123065.0
1710,40960,2012,131130.0
1711,40960,2013,127769.0
1712,40960,2014,128386.0
1713,40960,2015,132734.0
1714,40960,2016,131592.0
1715,40960,2017,128822.0
1716,40960,2018,125289.0
1717,40960,2019,122133.0
1718,40970,2001,28439.0
1719,40970,2002,28629.0
1720,40970,2003,27818.0
1721,40970,2004,27690.0
1722,40970,2005,26364.0
1723,40970,2006,28422.0
1724,40970,2007,30566.0
1725,40970,2008,31543.0
1726,40970,2009,31149.0
1727,40970,2010,33923.0
1728,40970,2011,36324.0
1729,40970,2012,38158.0
1730,40970,2013,37495.0
1731,40970,2014,40057.0
1732,40970,2015,40245.0
1733,40970,2016,39893.0
1734,40970,2017,36843.0
1735,40970,2018,34630.0
1736,40970,2019,34045.0
1737,40980,2001,21162.0
1738,40980,2002,21671.0
1739,40980,2003,21979.0
1740,40980,2004,21178.0
1741,40980,2005,22027.0
1742,40980,2006,23192.0
1743,40980,2007,23252.0
1744,40980,2008,25229.0
1745,40980,2009,24016.0
1746,40980,2010,25958.0
1747,40980,2011,27138.0
1748,40980,2012,28834.0
1749,40980,2013,28739.0
1750,40980,2014,30613.0
1751,40980,2015,32198.0
1752,40980,2016,31731.0
1753,40980,2017,31338.0
1754,40980,2018,31319.0
1755,40980,2019,28675.0
1756,40990,2001,182654.0
1757,40990,2002,171692.0
1758,40990,2003,161584.0
1759,40990,2004,163204.0
1760,40990,2005,159546.0
1761,40990,2006,156102.0
1762,40990,2007,159111.0
1763,40990,2008,164865.0
1764,40990,2009,155015.0
1765,40990,2010,158623.0
1766,40990,2011,156224.0
1767,40990,2012,156738.0
1768,40990,2013,84787.0
1769,40990,2014,150000.0
1770,40990,2015,155871.0
1771,40990,2016,148342.0
1772,40990,2017,138776.0
1773,40990,2018,130350.0
1774,40990,2019,118660.0
1775,41000,2001,80749.0
1776,41000,2002,84526.0
1777,41000,2003,89365.0
1778,41000,2004,93191.0
1779,41000,2005,102262.0
1780,41000,2006,109483.0
1781,41000,2007,103333.0
1782,41000,2008,112768.0
1783,41000,2009,102087.0
1784,41000,2010,106076.0
1785,41000,2011,118619.0
1786,41000,2012,134317.0
1787,41000,2013,74891.0
1788,41000,2014,130632.0
1789,41000,2015,128985.0
1790,41000,2016,129104.0
1791,41000,2017,125801.0
1792,41000,2018,121594.0
1793,41000,2019,121355.0
1794,41010,2001,32352.0
1795,41010,2002,32653.0
1796,41010,2003,33558.0
1797,41010,2004,33206.0
1798,41010,2005,33875.0
1799,41010,2006,18627.0
1800,41010,2007,36882.0
1801,41010,2008,37912.0
1802,41010,2009,40094.0
1803,41010,2010,41126.0
1804,41010,2011,43087.0
1805,41010,2012,44926.0
1806,41010,2013,47380.0
1807,41010,2014,47979.0
1808,41010,2015,47046.0
1809,41010,2016,48220.0
1810,41010,2017,46808.0
1811,41010,2018,43593.0
1812,41010,2019,44389.0
1813,41020,2001,115469.0
1814,41020,2002,115897.0
1815,41020,2003,115542.0
1816,41020,2004,116813.0
1817,41020,2005,126174.0
1818,41020,2006,135327.0
1819,41020,2007,129869.0
